rank,market_rank,name,symbol,address,decimals,market_cap_usd
921,1938,Aavegotchi,GHST,0x3f382dbd960e3a9bbceae22651e88158d2791550,18,3631076
922,1950,LUKSO [OLD],LYXE,0xa8b919680258d369114910511cc87595aec0be6d,18,3630517
923,1931,PHT Stablecoin,PHT,0xbe370ad45d44eb45174c4ec60b88839fef32c077,18,3630508
924,1944,Superfluid,SUP,0xd05001db979ff2f1a3b2105875d3454e90dd2961,18,3599262
925,1947,GIZA,GIZA,0x590830dfdf9a3f68afcdde2694773debdf267774,18,3582838
926,1949,Arm Holdings plc (Ondo Tokenized Stock),ARMON,0x5bf1b2a808598c0ef4af1673a5457d86fe6d7b3d,18,3567974
927,1951,United States Oil Fund (Ondo Tokenized),USOON,0x1f5fc5c3c8b0f15c7e21af623936ff2b210b6415,18,3551001
928,1953,Cornucopias,COPI,0x42baf1f659d765c65ade5bb7e08eb2c680360d9d,18,3548517
929,1954,Midas mBASIS,MBASIS,0x2a8c22e3b10036f3aef5875d04f8441d4188b656,18,3534272
930,1955,Volt Inu,VOLT,0x7f792db54b0e580cdc755178443f0430cf799aca,18,3532620
931,1964,Fei USD,FEI,0x956f47f50a910163d8bf957cf5846d573e7f87ca,18,3503832
932,1961,Reality Metaverse,RMV,0x423352f2c6e0e72422b69af03aba259310146d90,18,3499119
933,1966,Swarm Markets,SMT,0xb17548c7b510427baac4e267bea62e800b247173,18,3497958
934,1972,Zircuit,ZRC,0xfd418e42783382e86ae91e445406600ba144d162,18,3467434
935,1991,Stafi,FIS,0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d,18,3460686
936,1974,Ondas Holdings (Ondo Tokenized),ONDSON,0x818234860a647d480b9bbcc9a47a23889f2ec900,18,3456399
937,1976,UniLayer,LAYER,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,18,3454718
938,1982,CEEK Smart VR,CEEK,0xb056c38f6b7dc4064367403e26424cd2c60655e1,18,3411657
939,1986,KAN,KAN,0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,18,3390431
940,1988,Cryptex Finance,CTX,0x321c2fe4446c7c963dc41dd58879af648838f98d,18,3375726
941,1989,Fidu,FIDU,0x6a445e9f40e0b97c92d0b8a3366cef1d67f700bf,18,3363419
942,1990,Cult DAO,CULT,0xf0f9d895aca5c8678f706fb8216fa22957685a13,18,3349821
943,1994,Ovr,OVR,0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,18,3328518
944,1995,iShares Russell 2000 ETF (Ondo Tokenized ETF),IWMON,0x070d79021dd7e841123cb0cf554993bf683c511d,18,3321303
945,1996,OPEN Ticketing Ecosystem,OPN,0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509,18,3315468
946,1997,Aleph Cloud,ALEPH,0x27702a26126e0b3702af63ee09ac4d1a084ef628,18,3313530
947,1998,Broadcom (Ondo Tokenized Stock),AVGOON,0x0d54d4279b9e8c54cd8547c2c75a8ee81a0bcae8,18,3301748
948,2002,Frax Price Index Share,FPIS,0xc2544a32872a91f4a553b404c6950e89de901fdb,18,3290565
949,2003,Pfizer (Ondo Tokenized Stock),PFEON,0x06954faa913fa14c28eb1b2e459594f22f33f3de,18,3286671
950,2008,PaLM AI,PALM,0xf1df7305e4bab3885cab5b1e4dfc338452a67891,18,3280017
951,2006,iShares 0-3 Month Treasury Bond ETF (Ondo Tokenized ETF),SGOVON,0x8de5d49725550f7b318b2fa0f1b1f118e98e8d0f,18,3279972
952,2010,Mt Pelerin Shares,MPS,0x96c645d3d3706f793ef52c19bbace441900ed47d,18,3272761
953,2014,NetMind Token,NMT,0x03aa6298f1370642642415edc0db8b957783e8d6,18,3240490
954,2015,ANGLE,ANGLE,0x31429d1856ad1377a8a0079410b297e1a9e214c2,18,3234569
955,2022,Sentio Token,ST,0x70be40667385500c5da7f108a022e21b606045dd,18,3201519
956,2023,PeiPei,PEIPEI,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,18,3196632
957,2029,Nolus,NLS,0xb34e17562e4f1f63a2d4cf684ed8bc124e519771,18,3170892
958,2036,LeisureMeta,LM,0xc064f4f215b6a1e4e7f39bd8530c4de0fc43ee9d,18,3148797
959,2039,NuNet,NTX,0xf0d33beda4d734c72684b5f9abbebf715d0a7935,18,3139851
960,2041,LushAI,LUSH,0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0,18,3130109
961,2048,Panther Protocol,ZKP,0x909e34d3f6124c324ac83dcca84b74398a6fa173,18,3093843
962,2056,YieldFi vyUSD,VYUSD,0x2e3c5e514eef46727de1fe44618027a9b70d92fc,18,3073278
963,2061,RyuJin,RYU,0xca530408c3e552b020a2300debc7bd18820fb42f,18,3044193
964,2065,Edge,EDGE,0x4ec1b60b96193a64acae44778e51f7bff2007831,18,3022429
965,2068,Aladdin DAO,ALD,0xb26c4b3ca601136daf98593feaeff9e0ca702a8d,18,3017381
966,2064,Shido Network,SHIDO,0x0e173bfd28ef21bc460718bcd9b610b7fcd7f041,18,3017168
967,2070,StakeWise,SWISE,0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2,18,3009436
968,2084,Grok,GROK,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,18,2991158
969,2082,iShares Core S&P MidCap ETF (Ondo Tokenized ETF),IJHON,0xfd50fc4e3686a8da814c5c3d6121d8ab98a537f0,18,2982830
970,2085,KiboShib,KIBSHI,0x02e7f808990638e9e67e1f00313037ede2362361,18,2968491
971,2093,Gearbox,GEAR,0xba3335588d9403515223f109edc4eb7269a9ab5d,18,2952588
972,2094,Seamless Protocol,SEAM,0x6b66ccd1340c479b07b390d326eadcbb84e726ba,18,2947951
973,2095,Flayer,FLAY,0xf1a7000000950c7ad8aff13118bb7ab561a448ee,18,2943699
974,2097,Cisco Systems (Ondo Tokenized Stock),CSCOON,0x980a1001ee94e54142b231f44c7ca7c9df71fbe1,18,2939535
975,2099,Intel xStock,INTCX,0xf8a80d1cb9cfd70d03d655d9df42339846f3b3c8,18,2933257
976,2101,Prospective,PROS,0xbe1936a67f503e0eaf2434b0cf9f4e3d7100008a,18,2924002
977,2106,Obol,OBOL,0x0b010000b7624eb9b3dfbc279673c76e9d29d5f7,18,2910498
978,2107,Reservoir,DAM,0x0fedba9178b70e8b54e2af08ebffcf28a1e5a43b,18,2905847
979,2115,Chevron (Ondo Tokenized Stock),CVXON,0x8f3e41b378ae010c46d255f36bfc1d303b52dceb,18,2885071
980,2114,AI Network,AIN,0x3a810ff7211b40c4fa76205a14efe161615d0385,18,2883272
981,2117,Kendu,KENDU,0xaa95f26e30001251fb905d264aa7b00ee9df6c18,18,2877161
982,2116,Troll,TROLL,0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,18,2873772
983,2124,mStable USD,MUSD,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,18,2867683
984,2128,SunContract,SNC,0xf4134146af2d511dd5ea8cdb1c4ac88c57d60404,18,2856821
985,2129,Wise,WISE,0x66a0f676479cee1d7373f3dc2e2952778bff5bd6,18,2850493
986,2130,Nest WisdomTree Vault,NWISDOM,0x29bf22381a5811dec89dc7b46a5ce57ad02c0240,18,2849398
987,2141,RARI,RARI,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,18,2833869
988,2136,Tharwa,TRWA,0x7b10d50b5885be4c7985a88408265c109bd1eec8,18,2828226
989,2142,NUMINE Token,NUMI,0xa29c9a740de8194e4016747e9a04a84946ada0a5,18,2816913
990,2144,Parallel USDp,USDP,0x9b3a8f7cec208e247d97dee13313690977e24459,18,2808484
991,2148,McDonald's (Ondo Tokenized Stock),MCDON,0x4c82c8cd9a218612dce60b156b73a36705645e3b,18,2800618
992,2147,Opal,OPAL,0x199e2cfaf8b4f2cc5423971ef3749d1c89cf815c,18,2799049
993,2149,Parallel,PAR,0x68037790a0229e9ce6eaa8a99ea92964106c4703,18,2798147
994,2151,Pibble,PIB,0x1864ce27e9f7517047933caae530674e8c70b8a7,18,2783946
995,2155,ASML Holding NV (Ondo Tokenized Stock),ASMLON,0xe51ba774ebf6392c45bf1d9e6b334d07992460d3,18,2776159
996,2154,Everybody,HOLD,0x68b36248477277865c64dfc78884ef80577078f3,18,2775122
997,2157,Zypto Token,ZYPTO,0x7a65cb87f596caf31a4932f074c59c0592be77d7,18,2774140
998,2158,Block,BLOCK,0xcab84bc21f9092167fcfe0ea60f5ce053ab39a1e,18,2765773
999,2160,mETH Protocol,COOK,0x9f0c013016e8656bc256f948cd4b79ab25c7b94d,18,2764919
1000,2163,Nexira DAEP,NEXI,0xe3872dd4eba50598c54b2aa21b04c71fc37b000b,18,2759146
